1978M7,INR,RUB,USD,FRF,USD,USD,USD,Freely_falling,RUB,USD,USD,DEM,RUB,USD,USD,GBP,USD,RUB,DEM,USD,FRF,USD,INR,USD,n.a.,USD,Freely_falling,SGD,RUB,FRF,USD,PTE,n.a.,FRF,USD,FRF,FRF,USD,USD,USD,FRF,Freely_falling,FRF,USD,FRF,n.a.,USD,DEM,RUB,DEM,USD,USD,USD,USD,USD,USD,ESP,USD,RUB,USD,AUD,DEM,DEM,FRF,GBP,RUB,DEM,Freely_falling,USD,USD,USD,USD,SDR,USD,USD,USD,USD,DEM,Freely_falling,GBP,USD,USD,USD,GBP,Freely_falling,USD,Freely_falling,JPY,SDR,RUB,SDR,n.a.,USD,USD,RUB,USD,RUB,USD,ZAR,USD,USD,CHF,RUB,DEM,USD,n.a.,FRF,SDR,USD,USD,FRF,DEM,USD,USD,USD,USD,USD,RUB,FRF,RUB,USD,FRF,PTE,USD,ZAR,AUD,USD,DEM,AUD,USD,FRF,USD,DEM,USD,USD,USD,USD,USD,USD,Freely_falling,USD,RUB,DEM,USD,RUB,RUB,USD,USD,ITL,USD,USD,FRF,n.a.,USD,USD,USD,RUB,n.a.,USD,USD,USD,USD,USD,USD,USD,USD,GBP,USD,ZAR,DEM,USD,USD,RUB,USD,USD,FRF,AUD,USD,FRF,Freely_falling,RUB,AUD,SDR,RUB,USD,DEM,USD,Freely_falling,RUB,AUD,USD,USD,n.a.,SDR,ZAR,RUB,RUB,RUB,,,,,,,,,,,,,,,,,,,,,
1978M8,INR,RUB,USD,FRF,USD,USD,USD,Freely_falling,RUB,USD,USD,DEM,RUB,USD,USD,GBP,USD,RUB,DEM,USD,FRF,USD,INR,USD,n.a.,USD,Freely_falling,SGD,RUB,FRF,USD,PTE,n.a.,FRF,USD,FRF,FRF,USD,USD,USD,FRF,Freely_falling,FRF,USD,FRF,n.a.,USD,DEM,RUB,DEM,USD,USD,USD,USD,USD,USD,ESP,USD,RUB,USD,AUD,DEM,DEM,FRF,GBP,RUB,DEM,Freely_falling,USD,USD,USD,USD,SDR,USD,USD,USD,USD,DEM,Freely_falling,GBP,USD,USD,USD,GBP,Freely_falling,USD,Freely_falling,JPY,SDR,RUB,SDR,n.a.,USD,USD,RUB,USD,RUB,USD,ZAR,USD,USD,CHF,RUB,DEM,USD,n.a.,FRF,SDR,USD,USD,FRF,DEM,USD,USD,USD,USD,USD,RUB,FRF,RUB,USD,FRF,PTE,USD,ZAR,AUD,USD,DEM,AUD,USD,FRF,USD,DEM,USD,USD,USD,USD,USD,USD,Freely_falling,USD,RUB,DEM,USD,RUB,RUB,USD,USD,ITL,USD,USD,FRF,n.a.,USD,USD,USD,RUB,n.a.,USD,USD,USD,USD,USD,USD,USD,USD,GBP,USD,ZAR,DEM,USD,USD,RUB,USD,USD,FRF,AUD,USD,FRF,Freely_falling,RUB,AUD,SDR,RUB,USD,DEM,USD,Freely_falling,RUB,AUD,USD,USD,n.a.,SDR,ZAR,RUB,RUB,RUB,,,,,,,,,,,,,,,,,,,,,
1978M9,INR,RUB,USD,FRF,USD,USD,USD,Freely_falling,RUB,USD,USD,DEM,RUB,USD,USD,GBP,USD,RUB,DEM,USD,FRF,USD,INR,USD,n.a.,USD,Freely_falling,SGD,RUB,FRF,USD,PTE,n.a.,FRF,USD,FRF,FRF,USD,USD,USD,FRF,Freely_falling,FRF,USD,FRF,n.a.,USD,DEM,RUB,DEM,USD,USD,USD,USD,USD,USD,ESP,USD,RUB,USD,AUD,DEM,DEM,FRF,GBP,RUB,DEM,Freely_falling,USD,USD,USD,USD,SDR,USD,USD,USD,USD,DEM,Freely_falling,GBP,USD,USD,USD,GBP,Freely_falling,USD,Freely_falling,JPY,SDR,RUB,SDR,n.a.,USD,USD,RUB,USD,RUB,USD,ZAR,USD,USD,CHF,RUB,DEM,USD,n.a.,FRF,SDR,USD,USD,FRF,DEM,USD,USD,USD,USD,USD,RUB,FRF,RUB,USD,FRF,PTE,USD,ZAR,AUD,USD,DEM,AUD,USD,FRF,USD,DEM,USD,USD,USD,USD,USD,USD,Freely_falling,USD,RUB,DEM,USD,RUB,RUB,USD,USD,ITL,USD,USD,FRF,n.a.,USD,USD,USD,RUB,n.a.,USD,USD,USD,USD,USD,USD,USD,USD,GBP,USD,ZAR,DEM,USD,USD,RUB,USD,USD,FRF,AUD,USD,FRF,Freely_falling,RUB,AUD,SDR,RUB,USD,DEM,USD,Freely_falling,RUB,AUD,USD,USD,n.a.,SDR,ZAR,RUB,RUB,RUB,,,,,,,,,,,,,,,,,,,,,
1978M10,INR,RUB,USD,FRF,USD,USD,USD,Freely_falling,RUB,USD,USD,DEM,RUB,USD,USD,GBP,USD,RUB,DEM,USD,FRF,USD,INR,USD,n.a.,USD,Freely_falling,SGD,RUB,FRF,USD,PTE,n.a.,FRF,USD,FRF,FRF,USD,USD,USD,FRF,Freely_falling,FRF,USD,FRF,n.a.,USD,DEM,RUB,DEM,USD,USD,USD,USD,USD,USD,ESP,USD,RUB,USD,AUD,DEM,DEM,FRF,GBP,RUB,DEM,Freely_falling,USD,USD,USD,USD,SDR,USD,USD,USD,USD,DEM,Freely_falling,GBP,USD,USD,USD,GBP,Freely_falling,USD,Freely_falling,JPY,SDR,RUB,SDR,n.a.,USD,USD,RUB,USD,RUB,USD,ZAR,USD,USD,CHF,RUB,DEM,USD,n.a.,FRF,SDR,USD,USD,FRF,DEM,USD,USD,USD,USD,USD,RUB,FRF,RUB,USD,FRF,PTE,USD,ZAR,AUD,USD,DEM,AUD,USD,FRF,USD,DEM,USD,USD,USD,USD,USD,USD,Freely_falling,USD,RUB,DEM,USD,RUB,RUB,USD,USD,ITL,USD,USD,FRF,n.a.,USD,USD,USD,RUB,n.a.,USD,USD,USD,USD,USD,USD,USD,USD,GBP,USD,ZAR,DEM,USD,USD,RUB,USD,USD,FRF,AUD,USD,FRF,Freely_falling,RUB,AUD,SDR,RUB,USD,DEM,USD,Freely_falling,RUB,AUD,USD,USD,n.a.,SDR,ZAR,RUB,RUB,RUB,,,,,,,,,,,,,,,,,,,,,
1978M11,INR,RUB,USD,FRF,USD,USD,USD,Freely_falling,RUB,USD,USD,DEM,RUB,USD,USD,GBP,USD,RUB,DEM,USD,FRF,USD,INR,USD,n.a.,USD,Freely_falling,SGD,RUB,FRF,USD,PTE,n.a.,FRF,USD,FRF,FRF,USD,USD,USD,FRF,Freely_falling,FRF,USD,FRF,n.a.,USD,DEM,RUB,DEM,USD,USD,USD,USD,USD,USD,ESP,USD,RUB,USD,AUD,DEM,DEM,FRF,GBP,RUB,DEM,Freely_falling,USD,USD,USD,USD,SDR,USD,USD,USD,USD,DEM,Freely_falling,GBP,USD,USD,USD,GBP,Freely_falling,USD,Freely_falling,JPY,SDR,RUB,SDR,n.a.,USD,USD,RUB,USD,RUB,USD,ZAR,USD,USD,CHF,RUB,DEM,USD,n.a.,FRF,SDR,USD,USD,FRF,DEM,USD,USD,USD,USD,USD,RUB,FRF,RUB,USD,FRF,PTE,USD,ZAR,AUD,USD,DEM,AUD,USD,FRF,USD,DEM,USD,USD,USD,USD,USD,USD,Freely_falling,USD,RUB,DEM,USD,RUB,RUB,USD,USD,ITL,USD,USD,FRF,n.a.,USD,USD,USD,RUB,n.a.,USD,USD,USD,USD,USD,USD,USD,USD,GBP,USD,ZAR,DEM,USD,USD,RUB,USD,USD,FRF,AUD,USD,FRF,Freely_falling,RUB,AUD,SDR,RUB,USD,DEM,USD,USD,RUB,AUD,USD,USD,n.a.,SDR,ZAR,RUB,RUB,RUB,,,,,,,,,,,,,,,,,,,,,
1978M12,INR,RUB,USD,FRF,USD,USD,USD,Freely_falling,RUB,USD,USD,DEM,RUB,USD,USD,GBP,USD,RUB,DEM,USD,FRF,USD,INR,USD,n.a.,USD,Freely_falling,SGD,RUB,FRF,USD,PTE,n.a.,FRF,USD,FRF,FRF,USD,USD,USD,FRF,Freely_falling,FRF,USD,FRF,n.a.,USD,DEM,RUB,DEM,USD,USD,USD,USD,USD,USD,ESP,USD,RUB,USD,AUD,DEM,DEM,FRF,GBP,RUB,DEM,Freely_falling,USD,USD,USD,USD,SDR,USD,USD,USD,USD,DEM,Freely_falling,GBP,USD,USD,USD,GBP,Freely_falling,USD,Freely_falling,JPY,SDR,RUB,SDR,n.a.,USD,USD,RUB,USD,RUB,USD,ZAR,USD,USD,CHF,RUB,DEM,USD,n.a.,FRF,SDR,USD,USD,FRF,DEM,USD,USD,USD,USD,USD,RUB,FRF,RUB,USD,FRF,PTE,USD,ZAR,AUD,USD,DEM,AUD,USD,FRF,USD,DEM,USD,USD,USD,USD,USD,USD,Freely_falling,USD,RUB,DEM,USD,RUB,RUB,USD,USD,ITL,USD,USD,FRF,n.a.,USD,USD,USD,RUB,n.a.,USD,USD,USD,USD,USD,USD,USD,USD,GBP,USD,ZAR,DEM,USD,USD,RUB,USD,USD,FRF,AUD,USD,FRF,Freely_falling,RUB,AUD,SDR,RUB,USD,DEM,USD,USD,RUB,AUD,USD,USD,n.a.,SDR,ZAR,RUB,RUB,RUB,,,,,,,,,,,,,,,,,,,,,
1979M1,INR,RUB,USD,FRF,USD,USD,USD,USD,RUB,USD,USD,DEM,RUB,USD,USD,GBP,USD,RUB,DEM,USD,FRF,USD,INR,USD,n.a.,USD,Freely_falling,SGD,RUB,FRF,USD,PTE,n.a.,FRF,USD,FRF,FRF,USD,USD,USD,FRF,Freely_falling,FRF,USD,FRF,n.a.,USD,DEM,RUB,DEM,USD,USD,USD,USD,USD,USD,ESP,USD,RUB,USD,AUD,DEM,DEM,FRF,GBP,RUB,DEM,Freely_falling,USD,USD,USD,USD,SDR,USD,USD,USD,USD,DEM,Freely_falling,GBP,USD,USD,USD,GBP,Freely_falling,USD,Freely_falling,JPY,SDR,RUB,SDR,n.a.,USD,USD,RUB,USD,RUB,USD,ZAR,USD,USD,CHF,RUB,DEM,USD,n.a.,FRF,SDR,USD,USD,FRF,DEM,USD,USD,USD,USD,USD,RUB,FRF,RUB,USD,FRF,PTE,USD,ZAR,AUD,USD,DEM,AUD,USD,FRF,USD,DEM,USD,USD,USD,USD,USD,USD,Freely_falling,USD,RUB,DEM,USD,RUB,RUB,USD,USD,ITL,USD,USD,FRF,n.a.,USD,USD,USD,RUB,n.a.,USD,Freely_falling,USD,USD,USD,USD,USD,USD,GBP,USD,ZAR,DEM,USD,USD,RUB,USD,USD,FRF,AUD,USD,FRF,Freely_falling,RUB,AUD,SDR,RUB,USD,DEM,USD,USD,RUB,AUD,USD,USD,n.a.,SDR,ZAR,RUB,RUB,RUB,,,,,,,,,,,,,,,,,,,,,
1979M2,INR,RUB,USD,FRF,USD,USD,USD,USD,RUB,USD,USD,DEM,RUB,USD,USD,GBP,USD,RUB,DEM,USD,FRF,USD,INR,USD,n.a.,USD,Freely_falling,SGD,RUB,FRF,USD,PTE,n.a.,FRF,USD,FRF,FRF,USD,USD,USD,FRF,Freely_falling,FRF,USD,FRF,n.a.,USD,DEM,RUB,DEM,USD,USD,USD,USD,USD,USD,ESP,USD,RUB,USD,AUD,DEM,DEM,FRF,GBP,RUB,DEM,Freely_falling,USD,USD,USD,USD,SDR,USD,USD,USD,USD,DEM,Freely_falling,GBP,USD,USD,USD,GBP,Freely_falling,USD,Freely_falling,JPY,SDR,RUB,SDR,n.a.,USD,USD,RUB,USD,RUB,USD,ZAR,USD,USD,CHF,RUB,DEM,USD,n.a.,FRF,SDR,USD,USD,FRF,DEM,USD,USD,USD,USD,USD,RUB,FRF,RUB,USD,FRF,PTE,USD,ZAR,AUD,USD,DEM,AUD,USD,FRF,USD,DEM,USD,USD,USD,USD,USD,USD,Freely_falling,USD,RUB,DEM,USD,RUB,RUB,USD,USD,ITL,USD,USD,FRF,n.a.,USD,USD,USD,RUB,n.a.,USD,Freely_falling,USD,USD,USD,USD,USD,USD,GBP,USD,ZAR,DEM,USD,USD,RUB,USD,USD,FRF,AUD,USD,FRF,Freely_falling,RUB,AUD,SDR,RUB,USD,DEM,USD,USD,RUB,AUD,USD,USD,n.a.,SDR,ZAR,RUB,RUB,RUB,,,,,,,,,,,,,,,,,,,,,
1979M3,INR,RUB,USD,FRF,USD,USD,USD,USD,RUB,USD,USD,DEM,RUB,USD,USD,GBP,USD,RUB,DEM,USD,FRF,USD,INR,USD,n.a.,USD,Freely_falling,SGD,RUB,FRF,USD,PTE,n.a.,FRF,USD,FRF,FRF,USD,USD,USD,FRF,Freely_falling,FRF,USD,FRF,n.a.,USD,DEM,RUB,DEM,USD,USD,USD,USD,USD,USD,ESP,USD,RUB,USD,AUD,DEM,DEM,FRF,GBP,RUB,DEM,Freely_falling,USD,USD,USD,USD,SDR,USD,USD,USD,USD,DEM,Freely_falling,USD,USD,USD,USD,GBP,Freely_falling,USD,Freely_falling,JPY,SDR,RUB,SDR,n.a.,USD,USD,RUB,USD,RUB,USD,ZAR,USD,USD,CHF,RUB,DEM,USD,n.a.,FRF,SDR,USD,USD,FRF,DEM,USD,USD,USD,USD,USD,RUB,FRF,RUB,USD,FRF,PTE,USD,ZAR,AUD,USD,DEM,AUD,USD,FRF,USD,DEM,USD,USD,USD,USD,USD,USD,Freely_falling,USD,RUB,DEM,USD,RUB,RUB,USD,USD,ITL,USD,USD,FRF,n.a.,USD,USD,USD,RUB,n.a.,USD,Freely_falling,USD,USD,USD,USD,USD,USD,GBP,USD,ZAR,DEM,USD,USD,RUB,USD,USD,FRF,AUD,USD,FRF,Freely_falling,RUB,AUD,SDR,RUB,USD,DEM,USD,USD,RUB,AUD,USD,USD,n.a.,SDR,ZAR,RUB,RUB,RUB,,,,,,,,,,,,,,,,,,,,,
1979M4,INR,RUB,USD,FRF,USD,USD,USD,USD,RUB,USD,USD,DEM,RUB,USD,USD,GBP,USD,RUB,DEM,USD,FRF,USD,INR,USD,n.a.,USD,Freely_falling,SGD,RUB,FRF,USD,PTE,n.a.,FRF,USD,FRF,FRF,USD,USD,USD,FRF,Freely_falling,FRF,USD,FRF,n.a.,USD,DEM,RUB,DEM,USD,USD,USD,USD,USD,USD,ESP,USD,RUB,USD,AUD,DEM,DEM,FRF,GBP,RUB,DEM,Freely_falling,USD,USD,USD,USD,SDR,USD,USD,USD,USD,DEM,Freely_falling,USD,USD,USD,USD,DEM,Freely_falling,USD,Freely_falling,JPY,SDR,RUB,SDR,n.a.,USD,USD,RUB,USD,RUB,USD,ZAR,USD,USD,CHF,RUB,DEM,USD,n.a.,FRF,SDR,USD,USD,FRF,DEM,USD,USD,USD,USD,USD,RUB,FRF,RUB,USD,FRF,PTE,USD,ZAR,AUD,USD,DEM,AUD,USD,FRF,USD,DEM,USD,USD,USD,USD,USD,USD,Freely_falling,USD,RUB,DEM,USD,RUB,RUB,USD,USD,ITL,USD,USD,FRF,n.a.,USD,USD,USD,RUB,n.a.,USD,Freely_falling,USD,USD,USD,USD,USD,USD,GBP,USD,ZAR,DEM,USD,USD,RUB,USD,USD,FRF,AUD,USD,FRF,Freely_falling,RUB,AUD,SDR,RUB,USD,DEM,USD,USD,RUB,AUD,USD,USD,n.a.,SDR,ZAR,RUB,RUB,RUB,,,,,,,,,,,,,,,,,,,,,
1979M5,INR,RUB,USD,FRF,USD,USD,USD,USD,RUB,USD,USD,DEM,RUB,USD,USD,GBP,USD,RUB,DEM,USD,FRF,USD,INR,USD,n.a.,USD,Freely_falling,SGD,RUB,FRF,USD,PTE,n.a.,FRF,USD,FRF,FRF,USD,USD,USD,FRF,Freely_falling,FRF,USD,FRF,n.a.,USD,DEM,RUB,DEM,USD,USD,USD,USD,USD,USD,SDR,USD,RUB,USD,AUD,DEM,DEM,FRF,GBP,RUB,DEM,Freely_falling,USD,USD,USD,USD,SDR,USD,USD,USD,USD,DEM,Freely_falling,USD,USD,USD,USD,DEM,Freely_falling,USD,USD,JPY,SDR,RUB,SDR,n.a.,USD,USD,RUB,USD,RUB,USD,ZAR,USD,USD,CHF,RUB,DEM,USD,n.a.,FRF,SDR,USD,USD,FRF,DEM,USD,USD,USD,USD,USD,RUB,FRF,RUB,USD,FRF,PTE,USD,ZAR,AUD,USD,DEM,AUD,USD,FRF,USD,DEM,USD,USD,USD,USD,USD,USD,Freely_falling,USD,RUB,DEM,USD,RUB,RUB,USD,USD,ITL,USD,USD,FRF,n.a.,USD,USD,USD,RUB,n.a.,USD,Freely_falling,USD,USD,USD,USD,USD,USD,GBP,USD,ZAR,DEM,USD,USD,RUB,USD,USD,FRF,AUD,USD,FRF,Freely_falling,RUB,AUD,SDR,RUB,USD,DEM,USD,USD,RUB,AUD,USD,USD,n.a.,SDR,ZAR,RUB,RUB,RUB,,,,,,,,,,,,,,,,,,,,,
1979M6,INR,RUB,USD,FRF,USD,USD,USD,USD,RUB,USD,USD,DEM,RUB,USD,USD,GBP,USD,RUB,DEM,USD,FRF,USD,INR,USD,n.a.,USD,Freely_falling,SGD,RUB,FRF,USD,PTE,n.a.,FRF,USD,FRF,FRF,USD,USD,USD,FRF,Freely_falling,FRF,USD,FRF,n.a.,USD,DEM,RUB,DEM,USD,USD,USD,USD,USD,USD,SDR,USD,RUB,USD,AUD,DEM,DEM,FRF,GBP,RUB,DEM,Freely_falling,USD,USD,USD,USD,SDR,USD,USD,USD,USD,DEM,Freely_falling,USD,USD,USD,USD,DEM,Freely_falling,USD,USD,JPY,SDR,RUB,SDR,n.a.,USD,USD,RUB,USD,RUB,USD,ZAR,USD,USD,CHF,RUB,DEM,USD,n.a.,FRF,SDR,USD,USD,FRF,DEM,USD,USD,USD,USD,USD,RUB,FRF,RUB,USD,FRF,PTE,USD,ZAR,AUD,USD,DEM,AUD,USD,FRF,USD,DEM,USD,USD,USD,USD,USD,USD,Freely_falling,USD,RUB,DEM,USD,RUB,RUB,USD,USD,ITL,USD,USD,FRF,n.a.,USD,USD,USD,RUB,n.a.,USD,Freely_falling,USD,USD,USD,USD,USD,USD,GBP,USD,ZAR,DEM,USD,USD,RUB,USD,USD,FRF,AUD,USD,FRF,Freely_falling,RUB,AUD,SDR,RUB,USD,DEM,USD,USD,RUB,AUD,USD,USD,n.a.,SDR,ZAR,RUB,RUB,RUB,,,,,,,,,,,,,,,,,,,,,
1979M7,INR,RUB,USD,FRF,USD,USD,USD,USD,RUB,USD,USD,DEM,RUB,USD,USD,GBP,USD,RUB,DEM,USD,FRF,USD,INR,USD,n.a.,USD,Freely_falling,SGD,RUB,FRF,USD,PTE,n.a.,FRF,USD,FRF,FRF,USD,USD,USD,FRF,Freely_falling,FRF,USD,FRF,n.a.,USD,DEM,RUB,DEM,USD,USD,USD,USD,USD,USD,SDR,USD,RUB,USD,AUD,DEM,DEM,FRF,GBP,RUB,DEM,Freely_falling,USD,USD,USD,USD,SDR,USD,USD,USD,USD,DEM,Freely_falling,USD,USD,USD,USD,DEM,Freely_falling,USD,USD,JPY,SDR,RUB,SDR,AUD,USD,USD,RUB,USD,RUB,USD,ZAR,USD,USD,CHF,RUB,DEM,USD,n.a.,FRF,SDR,USD,USD,FRF,DEM,USD,USD,USD,USD,USD,RUB,FRF,RUB,USD,FRF,PTE,USD,ZAR,AUD,USD,DEM,AUD,USD,FRF,USD,DEM,USD,USD,USD,USD,USD,USD,Freely_falling,USD,RUB,DEM,USD,RUB,RUB,USD,USD,ITL,USD,USD,FRF,n.a.,USD,USD,USD,RUB,n.a.,USD,Freely_falling,USD,USD,USD,USD,USD,USD,GBP,USD,ZAR,DEM,USD,USD,RUB,USD,USD,FRF,AUD,USD,FRF,Freely_falling,RUB,AUD,SDR,RUB,USD,DEM,USD,USD,RUB,AUD,USD,USD,n.a.,SDR,ZAR,RUB,RUB,RUB,,,,,,,,,,,,,,,,,,,,,
1979M8,INR,RUB,USD,FRF,USD,USD,USD,USD,RUB,USD,USD,DEM,RUB,USD,USD,GBP,USD,RUB,DEM,USD,FRF,USD,INR,USD,n.a.,USD,Freely_falling,SGD,RUB,FRF,USD,PTE,n.a.,FRF,USD,FRF,FRF,USD,USD,USD,FRF,Freely_falling,FRF,USD,FRF,n.a.,USD,DEM,RUB,DEM,USD,USD,USD,USD,USD,USD,FRF,USD,RUB,USD,AUD,DEM,DEM,FRF,GBP,RUB,DEM,Freely_falling,USD,USD,USD,USD,SDR,USD,USD,USD,USD,DEM,Freely_falling,USD,USD,USD,USD,DEM,Freely_falling,USD,USD,JPY,SDR,RUB,SDR,AUD,USD,USD,RUB,USD,RUB,USD,ZAR,USD,USD,CHF,RUB,DEM,USD,n.a.,FRF,SDR,USD,USD,FRF,DEM,USD,USD,USD,USD,USD,RUB,FRF,RUB,USD,FRF,PTE,USD,ZAR,AUD,USD,DEM,AUD,USD,FRF,USD,DEM,USD,USD,USD,USD,USD,USD,Freely_falling,USD,RUB,DEM,USD,RUB,RUB,USD,USD,ITL,USD,USD,FRF,n.a.,USD,USD,USD,RUB,n.a.,USD,Freely_falling,USD,USD,USD,USD,USD,USD,GBP,USD,ZAR,DEM,USD,USD,RUB,USD,USD,FRF,AUD,USD,FRF,Freely_falling,RUB,AUD,SDR,RUB,USD,DEM,USD,USD,RUB,AUD,USD,USD,n.a.,SDR,ZAR,RUB,RUB,RUB,,,,,,,,,,,,,,,,,,,,,
1979M9,INR,RUB,USD,FRF,USD,USD,USD,USD,RUB,USD,USD,DEM,RUB,USD,USD,GBP,USD,RUB,DEM,USD,FRF,USD,INR,USD,n.a.,USD,Freely_falling,SGD,RUB,FRF,USD,PTE,n.a.,FRF,USD,FRF,FRF,USD,USD,USD,FRF,Freely_falling,FRF,USD,FRF,n.a.,USD,DEM,RUB,DEM,USD,USD,USD,USD,USD,USD,FRF,USD,RUB,USD,AUD,DEM,DEM,FRF,GBP,RUB,DEM,Freely_falling,USD,USD,USD,USD,SDR,USD,USD,USD,USD,DEM,Freely_falling,USD,USD,USD,USD,DEM,Freely_falling,USD,USD,JPY,SDR,RUB,SDR,AUD,USD,USD,RUB,USD,RUB,USD,ZAR,USD,USD,CHF,RUB,DEM,USD,n.a.,FRF,SDR,USD,USD,FRF,DEM,USD,USD,USD,USD,USD,RUB,FRF,RUB,USD,FRF,PTE,USD,ZAR,AUD,USD,DEM,AUD,USD,FRF,USD,DEM,USD,USD,USD,USD,USD,USD,Freely_falling,USD,RUB,DEM,USD,RUB,RUB,USD,USD,ITL,USD,USD,FRF,n.a.,USD,USD,USD,RUB,n.a.,USD,Freely_falling,USD,USD,USD,USD,USD,USD,GBP,USD,ZAR,DEM,USD,USD,RUB,USD,USD,FRF,AUD,USD,FRF,Freely_falling,RUB,AUD,SDR,RUB,USD,DEM,USD,USD,RUB,AUD,USD,USD,n.a.,SDR,ZAR,RUB,RUB,RUB,,,,,,,,,,,,,,,,,,,,,
1979M10,INR,RUB,USD,FRF,USD,USD,USD,USD,RUB,USD,USD,DEM,RUB,USD,USD,GBP,USD,RUB,DEM,USD,FRF,USD,INR,USD,n.a.,USD,Freely_falling,SGD,RUB,FRF,USD,PTE,n.a.,FRF,USD,FRF,FRF,USD,USD,USD,FRF,Freely_falling,FRF,USD,FRF,n.a.,USD,DEM,RUB,DEM,USD,USD,USD,USD,USD,USD,FRF,USD,RUB,USD,AUD,DEM,DEM,FRF,GBP,RUB,DEM,Freely_falling,USD,USD,USD,USD,SDR,USD,USD,USD,USD,DEM,Freely_falling,USD,USD,USD,USD,DEM,Freely_falling,USD,USD,JPY,SDR,RUB,SDR,AUD,USD,USD,RUB,USD,RUB,USD,ZAR,USD,USD,CHF,RUB,DEM,USD,n.a.,FRF,SDR,USD,USD,FRF,DEM,USD,USD,USD,USD,USD,RUB,FRF,RUB,USD,FRF,PTE,USD,ZAR,AUD,USD,DEM,AUD,USD,FRF,USD,DEM,USD,USD,USD,USD,USD,USD,Freely_falling,USD,RUB,DEM,USD,RUB,RUB,USD,USD,ITL,USD,USD,FRF,n.a.,USD,USD,USD,RUB,n.a.,USD,Freely_falling,USD,USD,USD,USD,USD,USD,USD,USD,ZAR,DEM,USD,USD,RUB,USD,USD,FRF,AUD,USD,FRF,Freely_falling,RUB,AUD,SDR,RUB,USD,DEM,USD,USD,RUB,AUD,USD,USD,n.a.,SDR,ZAR,RUB,RUB,RUB,,,,,,,,,,,,,,,,,,,,,
1979M11,INR,RUB,USD,FRF,USD,USD,USD,USD,RUB,USD,USD,DEM,RUB,USD,USD,GBP,USD,RUB,DEM,USD,FRF,USD,INR,USD,n.a.,USD,Freely_falling,SGD,RUB,FRF,USD,PTE,n.a.,FRF,USD,FRF,FRF,USD,USD,USD,FRF,Freely_falling,FRF,USD,FRF,n.a.,USD,DEM,RUB,DEM,USD,USD,USD,USD,USD,USD,FRF,USD,RUB,USD,AUD,DEM,DEM,FRF,GBP,RUB,DEM,Freely_falling,USD,USD,USD,USD,SDR,USD,USD,USD,USD,DEM,Freely_falling,USD,USD,USD,USD,DEM,Freely_falling,USD,USD,JPY,SDR,RUB,SDR,AUD,USD,USD,RUB,USD,RUB,USD,ZAR,USD,USD,CHF,RUB,DEM,USD,n.a.,FRF,SDR,USD,USD,FRF,DEM,USD,USD,USD,USD,USD,RUB,FRF,RUB,USD,FRF,PTE,USD,ZAR,AUD,USD,DEM,AUD,USD,FRF,USD,DEM,USD,USD,USD,USD,USD,USD,Freely_falling,USD,RUB,DEM,USD,RUB,RUB,USD,USD,ITL,USD,USD,FRF,n.a.,USD,USD,USD,RUB,n.a.,USD,Freely_falling,USD,USD,USD,USD,USD,USD,USD,USD,ZAR,DEM,USD,USD,RUB,USD,USD,FRF,AUD,USD,FRF,Freely_falling,RUB,AUD,SDR,RUB,USD,DEM,USD,USD,RUB,AUD,USD,USD,n.a.,SDR,ZAR,RUB,RUB,RUB,,,,,,,,,,,,,,,,,,,,,
1979M12,INR,RUB,USD,FRF,USD,USD,USD,USD,RUB,USD,USD,DEM,RUB,USD,USD,GBP,USD,RUB,DEM,USD,FRF,USD,INR,Freely_falling,n.a.,USD,Freely_falling,SGD,RUB,FRF,USD,PTE,n.a.,FRF,USD,FRF,FRF,USD,USD,USD,FRF,Freely_falling,FRF,USD,FRF,n.a.,USD,DEM,RUB,DEM,USD,USD,USD,USD,USD,USD,FRF,USD,RUB,USD,AUD,DEM,DEM,FRF,GBP,RUB,DEM,Freely_falling,USD,USD,USD,USD,SDR,USD,USD,USD,USD,DEM,Freely_falling,USD,USD,USD,USD,DEM,Freely_falling,USD,USD,JPY,SDR,RUB,SDR,AUD,USD,USD,RUB,USD,RUB,USD,ZAR,USD,USD,CHF,RUB,DEM,USD,n.a.,FRF,SDR,USD,USD,FRF,DEM,USD,USD,USD,USD,USD,RUB,FRF,RUB,USD,FRF,PTE,USD,ZAR,AUD,USD,DEM,AUD,USD,FRF,USD,DEM,USD,USD,USD,USD,USD,USD,Freely_falling,USD,RUB,DEM,USD,RUB,RUB,USD,USD,ITL,USD,USD,FRF,n.a.,USD,USD,USD,RUB,n.a.,USD,Freely_falling,USD,USD,USD,USD,USD,USD,USD,USD,ZAR,DEM,USD,USD,RUB,USD,USD,FRF,AUD,USD,FRF,Freely_falling,RUB,AUD,SDR,RUB,USD,DEM,USD,USD,RUB,AUD,USD,USD,n.a.,SDR,ZAR,RUB,RUB,RUB,,,,,,,,,,,,,,,,,,,,,
